287.085000	287.085000	B
287.592000	287.592000	B
288.090000	288.090000	B
288.194000	288.194000	B
288.590000	288.590000	B
289.548000	289.548000	B
291.710000	291.710000	B
291.778000	291.778000	B
291.795000	291.795000	B
292.127000	292.127000	B
292.156000	292.156000	B
292.191000	292.191000	B
292.593000	292.593000	B
292.675000	292.675000	B
292.689000	292.689000	B
293.097000	293.097000	B
293.500000	293.500000	B
293.532000	293.532000	B
293.547000	293.547000	B
293.566000	293.566000	B
293.749000	293.749000	B
293.783000	293.783000	B
294.091000	294.091000	B
294.178000	294.178000	B
295.085000	295.085000	B
295.710000	295.710000	B
296.088000	296.088000	B
296.193000	296.193000	B
296.593000	296.593000	B
297.465000	297.465000	B
297.712000	297.712000	B
298.196000	298.196000	B
299.467000	299.467000	B
299.711000	299.711000	B
299.739000	299.739000	B
